sessionid,email,createdate,language,country,processed,total,converted
1o1mni7n8qmeihnp6u,anon+6ccc53ecba9f@example.invalid,2025-08-19 14:00:12.745025+02,fr,FR,True,,False
1o1mni7n8qmeihqoaf,anon+93fdbb507c13@example.invalid,2025-08-19 14:21:54.437712+02,fr,FR,True,36.79,False
1o1mni7n8qmeiih1qq,anon+07da4845ed7e@example.invalid,2025-08-19 14:30:04.096175+02,es,ES,True,,False
1o1mni7n8qmeiiizlj,,2025-08-19 14:28:01.149866+02,de,DE,False,32.8,False
1o1mni7n8qmeiiokke,anon+b9b54f356022@example.invalid,2025-08-19 14:31:25.525539+02,fr,FR,True,,False
1o1mni7n8qmeij2fx5,anon+81293c91f3b8@example.invalid,2025-08-19 14:51:56.921932+02,fr,FR,True,35.15,False
1o1mni7n8qmeijabww,,2025-08-19 14:54:52.147816+02,fr,FR,False,,False
1o1mni7n8qmeijuitj,,2025-08-19 16:43:30.420031+02,es,ES,False,,False
1o1mni7n8qmeikqnoa,,2025-08-19 15:43:06.717797+02,es,ES,False,,False
1o1mni7n8qmeikzqqu,,2025-08-19 15:36:12.600677+02,fr,FR,False,,False
1o1mni7n8qmeil274d,anon+07da4845ed7e@example.invalid,2025-08-22 16:41:40.965969+02,es,ES,True,31.8,True
1o1mni7n8qmeilf5jz,anon+826dcb0256bb@example.invalid,2025-08-19 15:49:13.277042+02,es,ES,True,21.3,False
1o1mni7n8qmeilrj35,anon+3fdf60d87799@example.invalid,2025-08-19 16:17:50.029874+02,fr,FR,True,,False
1o1mni7n8qmeim12zk,,2025-08-19 16:00:07.637812+02,en,GB,False,14.65,False
1o1mni7n8qmeimi6qc,,2025-08-19 16:16:14.553215+02,es,ES,False,26.8,False
1o1mni7n8qmeimpelr,anon+3fdf60d87799@example.invalid,2025-08-19 16:21:48.949628+02,fr,FR,True,25.8,False
1o1mni7n8qmeimvz6w,,2025-08-19 16:25:08.937075+02,es,ES,False,,False
1o1mni7n8qmein5zit,anon+e40649632c7a@example.invalid,2025-08-20 09:19:17.691061+02,es,ES,True,43.1,True
1o1mni7n8qmeinr4nr,anon+87e0581dc978@example.invalid,2025-08-19 17:00:16.981287+02,fr,FR,True,29.2,True
1o1mni7n8qmeipjk00,anon+fa76abea64e7@example.invalid,2025-08-19 17:47:44.520903+02,es,ES,True,21.3,True
1o1mni7n8qmeiq3zcq,anon+4e6e4227c915@example.invalid,2025-08-19 18:01:38.543798+02,sv,SE,True,153.0,False
1o1mni7n8qmeiq4cln,,2025-08-19 17:54:06.16884+02,es,ES,True,,True
1o1mni7n8qmeiq5lyu,anon+fa76abea64e7@example.invalid,2025-08-19 17:54:46.664508+02,es,ES,True,0.0,False
1o1mni7n8qmeiq8cs0,anon+a71b8e4ac55b@example.invalid,2025-08-19 18:05:19.033918+02,es,ES,True,,False
1o1mni7n8qmeiqlp3f,,2025-08-19 18:10:04.60813+02,en,GB,False,21.4,False
1o1mni7n8qmeir64nc,,2025-08-19 18:26:27.723471+02,es,ES,False,13.8,False
1o1mni7n8qmeirwq78,,2025-08-19 19:06:46.516837+02,es,ES,False,0.0,False
1o1mni7n8qmeis4e1q,,2025-08-19 19:00:43.014833+02,es,ES,False,22.91,False
1o1mni7n8qmeisn376,,2025-08-19 19:05:48.699462+02,de,DE,False,,False
1o1mni7n8qmeitx5kd,,2025-08-19 19:50:57.743563+02,fr,FR,False,15.3,False
1o1mni7n8qmeiu5nbs,,2025-08-19 19:47:52.878522+02,de,DE,False,24.6,False
1o1mni7n8qmeiuniny,anon+6312356a7a2c@example.invalid,2025-08-19 20:06:46.145553+02,fr,FR,True,11.8,True
1o1mni7n8qmeiup093,,2025-08-19 20:06:54.748325+02,es,ES,False,21.3,False
1o1mni7n8qmeiuraq7,,2025-08-19 20:05:18.752604+02,es,ES,False,17.8,False
1o1mni7n8qmeivk563,,2025-08-19 20:51:21.152584+02,en,GB,False,,False
1o1mni7n8qmeivv0tu,anon+7578feb6b24a@example.invalid,2025-08-19 20:41:50.948235+02,en,GB,True,,False
1o1mni7n8qmeiwdsk3,,2025-08-19 21:01:42.195474+02,de,AT,False,32.8,False
1o1mni7n8qmeiwxsng,,2025-08-19 21:10:03.591027+02,es,ES,False,28.2,False
1o1mni7n8qmeixd4y3,,2025-08-19 21:18:42.75943+02,en,GB,False,14.4,False
1o1mni7n8qmeiy0wsj,,2025-08-20 14:56:06.423453+02,en,BE,False,18.8,False
1o1mni7n8qmeiz5j7g,,2025-08-19 22:19:52.981307+02,es,ES,False,24.8,False
1o1mni7n8qmej1gszb,,2025-08-19 23:14:29.225237+02,en,GB,False,12.7,False
1o1mni7n8qmej27xf4,anon+8f2c6fffb463@example.invalid,2025-08-19 23:32:59.727164+02,es,ES,True,73.91,True
1o1mni7n8qmej3by1j,anon+fd18bebdae0b@example.invalid,2025-08-20 00:13:17.684729+02,fr,FR,True,18.8,False
1o1mni7n8qmej4w2rf,,2025-08-20 00:56:24.936436+02,es,ES,False,14.3,False
1o1mni7n8qmej53ew6,anon+efbb300bd5fe@example.invalid,2025-08-20 00:56:49.720456+02,it,IT,True,32.8,True
1o1mni7n8qmej5mzhu,,2025-08-20 01:08:14.2359+02,it,IT,False,,False
1o1mni7n8qmej6dsel,,2025-08-20 01:40:04.767264+02,es,ES,False,10.8,False
1o1mni7n8qmejgpche,,2025-08-20 21:55:05.833426+02,es,ES,False,,False
1o1mni7n8qmejiq1jw,anon+19364efef438@example.invalid,2025-08-20 07:18:48.644444+02,en,GB,True,19.5,True
1o1mni7n8qmejj9is4,,2025-08-20 07:31:42.452903+02,fr,FR,False,14.8,False
1o1mni7n8qmejkcy1g,anon+ef9af90b95ea@example.invalid,2025-08-20 08:42:05.685057+02,de,DE,True,22.3,True
1o1mni7n8qmejkpwi6,,2025-08-20 08:10:21.232578+02,fr,FR,False,0.0,False
1o1mni7n8qmejkq4l3,,2025-08-20 08:10:31.563617+02,fr,FR,False,,False
1o1mni7n8qmejkrepr,,2025-08-20 08:19:30.544656+02,en,GB,False,36.11,False
1o1mni7n8qmejl507u,,2025-08-20 08:25:52.233392+02,fr,FR,False,14.8,False
1o1mni7n8qmejlli3b,,2025-08-21 22:17:53.158441+02,fr,FR,False,14.65,False
1o1mni7n8qmejme0sb,anon+6c4852a94a1d@example.invalid,2025-08-20 09:00:49.151761+02,es,ES,True,21.3,False
1o1mni7n8qmejnyg6k,anon+ff9ccfbb6d08@example.invalid,2025-08-23 01:32:36.860463+02,fr,FR,True,42.7,False
1o1mni7n8qmejo6zrq,,2025-08-20 10:03:20.469437+02,es,ES,False,24.7,False
1o1mni7n8qmejoarlr,,2025-08-20 10:24:24.807244+02,fr,FR,False,15.3,False
1o1mni7n8qmejpdzjo,,2025-08-20 10:36:59.126379+02,it,IT,False,25.8,False
1o1mni7n8qmejqslbv,,2025-08-20 11:01:54.130666+02,es,ES,False,17.8,False
1o1mni7n8qmejrote5,,2025-08-20 11:27:45.647615+02,es,ES,False,,False
1o1mni7n8qmejs6sew,anon+8aa29d800186@example.invalid,2025-08-20 11:41:07.675595+02,it,IT,True,15.3,True
1o1mni7n8qmejsulv3,,2025-08-20 12:00:31.199579+02,es,ES,False,,False
1o1mni7n8qmejtkyap,anon+c4e34e55bd1a@example.invalid,2025-08-20 12:19:15.218654+02,es,ES,True,28.3,True
1o1mni7n8qmejtto4u,anon+9853dca8d2ac@example.invalid,2025-08-20 12:41:44.379295+02,es,ES,True,,False
1o1mni7n8qmeju8pkg,,2025-08-20 12:36:55.736686+02,es,ES,False,0.0,False
1o1mni7n8qmejuewvf,,2025-08-20 12:41:49.106124+02,fr,FR,False,,False
1o1mni7n8qmejure61,anon+21ff0c6ad5c4@example.invalid,2025-08-20 12:51:39.365347+02,de,DE,True,27.8,True
1o1mni7n8qmejv9ady,anon+c082761e1dd9@example.invalid,2025-08-20 13:11:42.387489+02,en,GB,True,36.9,True
1o1mni7n8qmejvqvno,,2025-08-20 13:21:40.379613+02,es,ES,False,0.0,False
1o1mni7n8qmejw9och,,2025-08-20 13:37:05.828907+02,de,DE,False,11.8,False
1o1mni7n8qmejwdz1o,,2025-08-20 13:48:37.437603+02,es,ES,False,,False
1o1mni7n8qmejwm4ls,,2025-08-20 13:44:12.422321+02,es,ES,False,14.4,False
1o1mni7n8qmejwx841,,2025-08-20 13:52:55.58707+02,fr,FR,False,,False
1o1mni7n8qmejx2ary,,2025-08-21 19:38:26.574315+02,en,GB,False,14.4,False
1o1mni7n8qmejx821l,anon+d91bedfa7cf0@example.invalid,2025-08-20 14:05:29.490375+02,sv,SE,True,0.0,True
1o1mni7n8qmejy5vez,anon+0db39fe42ee6@example.invalid,2025-08-20 14:33:53.053055+02,it,IT,True,,False
1o1mni7n8qmejy8u08,anon+2d1f9da176fe@example.invalid,2025-08-20 16:44:08.954059+02,es,ES,True,24.8,True
1o1mni7n8qmejykg8s,anon+099ab3bf4670@example.invalid,2025-08-20 14:46:41.3829+02,es,ES,True,21.3,True
1o1mni7n8qmejyqw62,,2025-08-20 14:50:28.491056+02,en,GB,False,,False
1o1mni7n8qmejzdhly,,2025-08-20 15:00:39.094298+02,it,IT,False,25.8,False
1o1mni7n8qmejznyvl,anon+d8eef7ef5aa3@example.invalid,2025-08-20 15:10:17.406262+02,es,ES,True,10.8,True
1o1mni7n8qmejzsc8i,anon+0db39fe42ee6@example.invalid,2025-08-20 15:54:45.784342+02,it,IT,True,,False
1o1mni7n8qmek0d6vw,anon+888c397b65d9@example.invalid,2025-08-31 14:30:56.2527+02,en,GB,True,,False
1o1mni7n8qmek0k8sc,anon+c8f8ef835ea2@example.invalid,2025-08-20 15:43:02.428983+02,es,ES,True,,False
1o1mni7n8qmek0pvhr,anon+e456ad0d0222@example.invalid,2025-08-20 15:40:11.662181+02,en,GB,True,21.4,True
1o1mni7n8qmek1qnk8,anon+82dbcf191b26@example.invalid,2025-08-20 16:28:18.575309+02,es,ES,True,28.3,False
1o1mni7n8qmek26q6m,anon+211955f24a20@example.invalid,2025-08-20 16:20:43.348402+02,es,ES,True,21.3,True
1o1mni7n8qmek2pmwn,,2025-08-20 16:34:07.56985+02,en,GB,False,,False
1o1mni7n8qmek2zszj,anon+4866fa07cf97@example.invalid,2025-08-20 16:44:01.776499+02,en,GB,True,28.4,True
1o1mni7n8qmek3cx24,anon+2ac4d0eca30f@example.invalid,2025-08-20 16:58:25.216341+02,es,ES,True,33.75,True
1o1mni7n8qmek3hpzy,anon+eabcc854af23@example.invalid,2025-08-20 16:59:38.197111+02,es,ES,True,,False
1o1mni7n8qmek3ij9q,,2025-08-20 16:58:55.284836+02,es,ES,False,,False
1o1mni7n8qmek3n5h6,anon+0b1de283ddd6@example.invalid,2025-08-20 17:02:35.061262+02,de,DE,True,14.85,True
1o1mni7n8qmek4b639,,2025-08-20 17:23:35.923924+02,fr,FR,False,22.3,False
1o1mni7n8qmek4ehdl,anon+a957afdac148@example.invalid,2025-08-20 17:22:48.25666+02,es,ES,True,15.02,True
1o1mni7n8qmek4ud3m,,2025-08-20 17:34:53.233638+02,de,DE,False,12.85,False
1o1mni7n8qmek674is,,2025-08-21 15:59:08.363853+02,es,ES,False,10.8,False
1o1mni7n8qmek69sdf,,2025-08-20 18:13:44.688572+02,en,RO,False,,False
1o1mni7n8qmek6iy9p,,2025-08-20 18:31:16.296693+02,fr,FR,False,0.0,False
1o1mni7n8qmek6vz5s,anon+7a65bb482522@example.invalid,2025-08-21 19:31:41.676433+02,de,DE,True,28.75,True
1o1mni7n8qmek70h46,anon+ce30b93f6bd0@example.invalid,2025-08-20 18:44:16.815108+02,fr,FR,True,24.2,True
1o1mni7n8qmek76pix,,2025-08-20 19:03:57.589029+02,es,ES,False,24.8,False
1o1mni7n8qmek9dyhx,,2025-08-20 19:53:08.671041+02,it,IT,False,19.4,False
1o1mni7n8qmek9fmja,,2025-08-20 19:54:13.399321+02,it,IT,False,,False
1o1mni7n8qmekcg3fk,anon+7b92daf4dd30@example.invalid,2025-08-23 11:30:12.082517+02,fr,FR,True,,False
1o1mni7n8qmekdbm4f,anon+3381ff1045aa@example.invalid,2025-08-20 22:19:05.339+02,es,ES,True,24.8,True
1o1mni7n8qmekdhism,anon+bc4b8295b205@example.invalid,2025-08-20 21:43:09.056785+02,de,DE,True,15.3,False
1o1mni7n8qmekdiw7f,anon+e9944a555a56@example.invalid,2025-08-20 21:42:36.226188+02,es,ES,True,21.3,False
1o1mni7n8qmekdn16t,anon+87834cfba550@example.invalid,2025-08-20 21:56:56.211469+02,de,DE,True,0.0,True
1o1mni7n8qmekdqljm,,2025-08-20 22:16:13.083374+02,es,ES,True,23.2,False
1o1mni7n8qmekebhwf,anon+bb303ab0b155@example.invalid,2025-08-20 21:59:27.161463+02,es,ES,True,4.32,False
1o1mni7n8qmekec4q8,anon+bb303ab0b155@example.invalid,2025-08-20 21:59:46.045865+02,es,ES,True,4.32,False
1o1mni7n8qmekee1q0,anon+bb303ab0b155@example.invalid,2025-08-20 22:01:42.283836+02,es,ES,True,4.32,False
1o1mni7n8qmekf9k6x,,2025-08-20 22:25:27.60389+02,en,AT,False,0.0,False
1o1mni7n8qmekfaaj1,anon+9d4365deb91b@example.invalid,2025-08-20 22:34:04.788376+02,en,GB,True,,False
1o1mni7n8qmekfivqf,anon+a6ce255702df@example.invalid,2025-08-21 11:46:41.913247+02,es,ES,True,,False
1o1mni7n8qmekfwk1w,anon+6732652f703a@example.invalid,2025-08-23 22:28:35.492415+02,es,ES,True,14.3,True
1o1mni7n8qmekgesml,anon+616b54977217@example.invalid,2025-08-20 23:14:10.745705+02,en,GB,True,14.8,False
1o1mni7n8qmekihx93,,2025-08-21 00:01:11.263038+02,es,ES,False,28.3,False
1o1mni7n8qmekirxhv,,2025-08-21 00:11:11.960933+02,en,GB,False,22.45,False
1o1mni7n8qmekjibx0,,2025-08-21 00:28:30.119985+02,es,ES,False,17.8,False
1o1mni7n8qmekk82yd,,2025-08-21 00:44:57.066561+02,en,GB,False,20.65,False
1o1mni7n8qmekuvbrp,,2025-08-21 05:43:58.303974+02,fr,FR,False,,False
1o1mni7n8qmekv3ek7,,2025-08-21 05:49:08.361464+02,es,SE,False,,False
1o1mni7n8qmekw5qap,anon+e74258812c9b@example.invalid,2025-08-21 06:22:40.79721+02,it,IT,True,11.8,True
1o1mni7n8qmekw7012,,2025-08-21 06:31:48.761803+02,fr,FR,False,11.9,False
1o1mni7n8qmeky8yqj,,2025-08-21 07:17:50.080918+02,sv,SE,False,137.9,False
1o1mni7n8qmekyluz9,,2025-08-23 15:53:07.675983+02,fr,FR,False,17.4,False
1o1mni7n8qmekz7zle,,2025-08-21 07:55:58.314276+02,en,GB,False,21.4,False
1o1mni7n8qmekzvvjo,,2025-08-21 08:04:00.773571+02,en,GB,False,33.45,False
1o1mni7n8qmel0b5au,,2025-08-21 08:22:06.391541+02,fr,FR,False,22.3,False
1o1mni7n8qmel0cmdm,anon+992b3dbef39c@example.invalid,2025-08-21 08:15:55.075636+02,fr,FR,True,16.02,True
1o1mni7n8qmel0g8lj,anon+9d539c1c792d@example.invalid,2025-08-21 08:30:09.718894+02,es,ES,True,17.8,True
1o1mni7n8qmel15941,,2025-08-21 08:46:37.726572+02,en,GB,False,28.4,False
1o1mni7n8qmel1ilyx,anon+6732652f703a@example.invalid,2025-08-21 08:52:16.550355+02,es,ES,True,,False
1o1mni7n8qmel288lh,anon+18b6a1192075@example.invalid,2025-08-21 09:13:10.73563+02,fr,BE,True,,False
1o1mni7n8qmel3g6uh,,2025-08-21 09:50:54.049848+02,en,GB,False,36.1,False
1o1mni7n8qmel3rjn9,,2025-08-21 09:51:17.260523+02,en,GB,False,0.0,False
1o1mni7n8qmel48ciz,,2025-08-21 10:11:05.611443+02,sv,SE,False,148.0,False
1o1mni7n8qmel4eh00,,2025-08-21 10:09:20.722815+02,en,GB,False,0.0,False
1o1mni7n8qmel4kuhj,,2025-08-21 10:14:04.128081+02,es,ES,False,0.0,False
1o1mni7n8qmel5bq1w,,2025-08-29 09:37:55.948059+02,fr,FR,False,41.25,False
1o1mni7n8qmel5vj5m,,2025-08-21 11:33:04.010155+02,fr,FR,False,17.2,False
1o1mni7n8qmel6hu2m,,2025-08-21 11:07:44.106136+02,de,DE,False,22.3,False
1o1mni7n8qmel6xczf,anon+9228f4f5ac10@example.invalid,2025-08-21 11:38:36.372883+02,de,DE,True,32.8,True
1o1mni7n8qmel7e9hc,,2025-08-21 11:39:41.640137+02,fr,FR,False,17.2,False
1o1mni7n8qmel7eoew,anon+9260d969872d@example.invalid,2025-08-21 11:36:00.888641+02,it,IT,True,0.0,True
1o1mni7n8qmel7nefx,,2025-08-21 11:44:04.846394+02,en,GB,False,20.4,False
1o1mni7n8qmel7yfcd,,2025-08-21 16:35:37.463946+02,en,GB,False,0.0,False
1o1mni7n8qmel86x2j,anon+710be66d97eb@example.invalid,2025-08-21 12:05:54.904575+02,it,IT,True,22.3,True
1o1mni7n8qmel8f4ws,,2025-08-21 12:05:25.295309+02,en,GB,False,14.8,False
1o1mni7n8qmel8psfs,,2025-08-21 12:13:07.164192+02,es,ES,False,10.8,False
1o1mni7n8qmel905u7,,2025-08-22 13:07:45.161679+02,de,GB,False,14.4,True
1o1mni7n8qmel995uc,anon+2d9d5fd573fb@example.invalid,2025-08-21 17:29:36.38058+02,en,GB,True,,True
1o1mni7n8qmel9ljqn,,2025-08-21 12:45:15.379819+02,de,DE,False,0.0,False
1o1mni7n8qmela9vmx,anon+bc96f53135af@example.invalid,2025-08-21 13:04:29.251524+02,fr,FR,True,11.8,True
1o1mni7n8qmela9xvq,anon+1b9284f27eec@example.invalid,2025-08-21 12:53:33.704839+02,it,IT,True,0.0,False
1o1mni7n8qmelaab1t,anon+1b9284f27eec@example.invalid,2025-08-21 12:54:03.77211+02,it,IT,True,0.0,False
1o1mni7n8qmelb4yr5,,2025-08-21 13:37:42.657821+02,es,ES,False,,False
1o1mni7n8qmelbepw9,anon+4b0fd864706a@example.invalid,2025-08-21 13:29:09.584072+02,es,ES,True,,False
1o1mni7n8qmelbj0wh,,2025-08-21 13:28:36.077958+02,en,GB,False,,False
1o1mni7n8qmelblilt,,2025-08-21 13:32:58.847162+02,de,GB,False,23.91,False
1o1mni7n8qmelbtm53,anon+36ad72e841b3@example.invalid,2025-08-21 13:38:08.158868+02,it,IT,True,0.0,False
1o1mni7n8qmelbxuys,,2025-08-21 13:47:19.810342+02,en,GB,False,12.5,False
1o1mni7n8qmelbxx39,anon+58016f48c53e@example.invalid,2025-08-21 13:45:26.867855+02,es,ES,True,,False
1o1mni7n8qmelbyvy8,anon+ef9b54799ad2@example.invalid,2025-08-21 13:50:25.448466+02,en,US,True,,True
1o1mni7n8qmelct3jp,anon+23cfd4d0ecb3@example.invalid,2025-08-21 14:21:06.792292+02,en,GB,True,0.0,True
1o1mni7n8qmeldcii7,anon+40a79cedfe0c@example.invalid,2025-08-21 14:24:45.736034+02,es,ES,True,45.1,True
1o1mni7n8qmeldsabt,anon+19e3b9fdc035@example.invalid,2025-08-21 14:48:33.007289+02,de,DE,True,25.8,True
1o1mni7n8qmelecct6,,2025-08-22 19:01:01.439729+02,es,ES,False,21.3,False
1o1mni7n8qmeleiw4t,,2025-08-21 14:55:34.002074+02,de,DE,False,11.8,False
1o1mni7n8qmelejqlo,anon+4b0fd864706a@example.invalid,2025-08-21 23:34:08.879068+02,es,ES,True,21.3,False
1o1mni7n8qmelf2mf3,anon+0fd360dd586c@example.invalid,2025-08-21 15:14:15.464848+02,en,GB,True,17.9,False
1o1mni7n8qmelf9yek,anon+dcce974919b0@example.invalid,2025-08-21 15:23:43.953968+02,fr,FR,True,29.3,True
1o1mni7n8qmelfaclo,,2025-08-24 00:41:00.501271+02,fr,FR,False,18.7,False
1o1mni7n8qmelfjpet,anon+618f53f86d70@example.invalid,2025-08-21 15:32:28.685+02,de,DE,True,18.8,False
1o1mni7n8qmelg0jee,anon+dd429dd6e900@example.invalid,2025-08-21 15:52:33.329484+02,it,IT,True,25.8,True
1o1mni7n8qmelg8vgi,anon+d0570eb96b83@example.invalid,2025-08-21 15:42:18.904791+02,en,ES,True,17.8,True
1o1mni7n8qmelha3uc,anon+794c8174efe5@example.invalid,2025-08-21 16:12:01.921755+02,es,ES,True,17.7,False
1o1mni7n8qmelhn8ii,,2025-08-21 16:26:41.872915+02,en,GB,False,24.9,False
1o1mni7n8qmelhsin1,anon+23e2d6e478bf@example.invalid,2025-09-01 11:26:50.271971+02,es,ES,True,0.0,True
1o1mni7n8qmelhwbkf,,2025-08-21 16:30:52.346694+02,es,ES,False,17.7,False
1o1mni7n8qmelj3sv8,,2025-08-21 17:00:43.847346+02,en,US,False,0.0,False
1o1mni7n8qmelj4w0m,,2025-08-21 17:02:45.842483+02,en,GB,False,10.9,False
1o1mni7n8qmeljmcrm,,2025-08-21 20:16:58.418424+02,es,ES,False,,False
1o1mni7n8qmeljriox,,2025-08-21 17:24:24.963618+02,fr,FR,False,25.7,False
1o1mni7n8qmelkgyge,anon+f6069efd335d@example.invalid,2025-08-21 18:00:05.058626+02,fr,FR,True,,False
1o1mni7n8qmelkh38j,,2025-08-21 17:39:06.279565+02,en,GB,False,,False
1o1mni7n8qmelkhc2y,anon+a6ce255702df@example.invalid,2025-08-21 17:42:58.897041+02,es,ES,True,24.8,True
1o1mni7n8qmelkkw9l,,2025-08-21 17:54:50.073559+02,fr,FR,False,18.8,False
1o1mni7n8qmelky3z7,,2025-08-21 17:52:22.472277+02,es,ES,False,,False
1o1mni7n8qmelleq6s,anon+1ffc5fdef172@example.invalid,2025-08-22 00:22:31.95836+02,es,ES,True,35.34,False
1o1mni7n8qmellrugk,anon+4640cb2250a2@example.invalid,2025-08-21 19:48:33.298091+02,es,ES,True,23.42,True
1o1mni7n8qmelmln3h,,2025-08-21 18:41:47.945206+02,en,GB,False,10.9,False
1o1mni7n8qmelmomy6,,2025-08-21 18:40:58.753893+02,en,GB,False,0.0,False
1o1mni7n8qmeln7ys9,,2025-08-21 19:03:54.108918+02,en,GB,False,,False
1o1mni7n8qmelnfwqr,,2025-08-21 19:03:03.719426+02,es,ES,False,37.35,False
1o1mni7n8qmelnot1x,,2025-08-21 19:19:45.129171+02,es,ES,False,21.3,False
1o1mni7n8qmeloraqy,,2025-08-21 19:41:24.289363+02,es,ES,False,13.65,False
1o1mni7n8qmelowsv0,,2025-08-21 19:47:10.823894+02,es,ES,True,12.22,False
1o1mni7n8qmelpc5l5,anon+4640cb2250a2@example.invalid,2025-08-22 12:14:02.494482+02,es,ES,True,28.3,False
1o1mni7n8qmelph9np,,2025-08-21 20:01:38.85412+02,en,GB,True,,True
1o1mni7n8qmelpxofr,anon+9f4601e13776@example.invalid,2025-08-21 20:18:16.329724+02,es,ES,True,,False
1o1mni7n8qmelqcdy6,,2025-08-21 20:24:33.113892+02,es,ES,False,,False
1o1mni7n8qmelqcgb0,anon+16932826b883@example.invalid,2025-08-21 20:31:04.646935+02,it,IT,True,15.3,True
1o1mni7n8qmelqnsnt,anon+009f7e9cfe53@example.invalid,2025-08-22 21:36:45.168986+02,en,GB,True,15.3,True
1o1mni7n8qmelqu03o,anon+566714660998@example.invalid,2025-08-21 20:41:27.405023+02,es,ES,True,25.7,True
1o1mni7n8qmelqzxx5,anon+176a74604885@example.invalid,2025-08-21 20:45:31.616572+02,en,GB,True,12.5,True
1o1mni7n8qmelr24a2,,2025-08-21 20:43:24.251616+02,es,ES,False,17.8,False
1o1mni7n8qmelrd3aa,,2025-08-22 14:35:32.258078+02,en,GB,True,,True
1o1mni7n8qmelrfbgr,,2025-08-21 20:59:33.922943+02,en,GB,False,12.82,False
1o1mni7n8qmelrj25q,,2025-08-21 20:57:15.959482+02,en,AT,False,15.54,False
1o1mni7n8qmelrnw7a,,2025-08-21 21:54:51.630157+02,de,DE,False,14.8,False
1o1mni7n8qmelrofwe,,2025-08-21 21:01:38.001459+02,es,ES,False,0.0,False
1o1mni7n8qmelrv1cb,,2025-08-21 21:07:39.030335+02,en,GB,True,34.9,False
1o1mni7n8qmelrwdcw,,2025-08-21 21:07:22.89031+02,en,GB,False,14.9,False
1o1mni7n8qmelrwkm9,anon+7f1f763bb4f0@example.invalid,2025-08-21 21:21:36.401729+02,es,ES,True,21.3,True
1o1mni7n8qmels4h03,,2025-08-21 21:13:24.715164+02,es,ES,False,13.85,False
1o1mni7n8qmels65v7,,2025-08-21 21:59:27.13246+02,it,IT,False,22.3,False
1o1mni7n8qmelsapy7,anon+6eacaa213f98@example.invalid,2025-08-21 21:22:30.750381+02,de,DE,True,11.9,True
1o1mni7n8qmelsmncx,anon+4d58b5842bf0@example.invalid,2025-08-21 21:37:38.975847+02,fr,CH,True,25.8,True
1o1mni7n8qmelt3gz5,anon+b3461c122f7e@example.invalid,2025-08-21 21:48:22.273309+02,es,ES,True,0.0,True
1o1mni7n8qmelt9xf6,,2025-08-21 21:51:52.159771+02,es,ES,False,21.3,False
1o1mni7n8qmeltcv3t,,2025-08-21 21:52:05.734647+02,es,ES,False,19.95,False
1o1mni7n8qmelts2vy,,2025-08-21 22:11:52.499357+02,es,ES,False,41.8,False
1o1mni7n8qmeltyfrf,,2025-08-21 22:05:40.792721+02,en,PT,False,11.8,False
1o1mni7n8qmelu1kac,,2025-08-21 22:06:59.153803+02,es,ES,False,,False
1o1mni7n8qmelu871t,,2025-08-21 22:17:29.897732+02,en,GB,False,14.4,False
1o1mni7n8qmeluaylc,,2025-08-21 22:18:57.648575+02,es,ES,False,38.7,False
1o1mni7n8qmelucdpa,,2025-08-21 22:19:16.379126+02,es,ES,False,,False
1o1mni7n8qmeludfr4,anon+e4a87ede7ef2@example.invalid,2025-08-21 22:24:40.661841+02,es,ES,True,,True
1o1mni7n8qmelv0nyf,anon+13cab48c21db@example.invalid,2025-08-27 00:44:00.687454+02,es,ES,True,21.75,True
1o1mni7n8qmelv3xmr,anon+74510fd5e460@example.invalid,2025-08-21 22:38:47.13227+02,es,ES,True,31.8,False
1o1mni7n8qmelvbipc,anon+775be708f841@example.invalid,2025-08-21 23:28:10.946891+02,fr,FR,True,29.3,False
1o1mni7n8qmelvx7k6,,2025-08-21 23:01:13.381095+02,en,GB,False,,False
1o1mni7n8qmelw9e7q,,2025-08-25 22:01:10.964239+02,en,GB,False,,False
1o1mni7n8qmelwandr,anon+93131688be2d@example.invalid,2025-08-21 23:20:01.702978+02,en,GB,True,,False
1o1mni7n8qmelwqnzv,anon+c36f8e951900@example.invalid,2025-08-21 23:24:10.932602+02,es,ES,True,31.74,True
1o1mni7n8qmely46ha,,2025-08-22 00:12:38.089513+02,fr,FR,False,39.7,False
1o1mni7n8qmelyf1em,anon+a1f9c0d55788@example.invalid,2025-08-22 00:15:38.348216+02,en,GB,True,,False
1o1mni7n8qmelykf5f,,2025-08-22 08:27:05.215863+02,es,ES,False,43.7,False
1o1mni7n8qmelyly28,,2025-08-22 00:14:45.865051+02,fr,FR,False,,False
1o1mni7n8qmelypj24,anon+8bed6f9b4194@example.invalid,2025-08-22 00:20:58.009893+02,es,ES,True,24.8,False
1o1mni7n8qmelz6tev,,2025-08-22 00:43:23.757949+02,es,ES,False,,False
1o1mni7n8qmelz8whp,,2025-08-22 00:35:47.773724+02,es,ES,False,10.8,False
1o1mni7n8qmelzbjvf,,2025-08-22 00:35:06.202061+02,es,ES,False,0.0,False
1o1mni7n8qmelzfdkx,anon+8a11704c18d5@example.invalid,2025-08-22 00:47:32.179564+02,es,ES,True,20.62,False
1o1mni7n8qmem06t1q,,2025-08-22 01:00:47.372735+02,es,ES,False,,False
1o1mni7n8qmem3d453,anon+bd1f294b8324@example.invalid,2025-08-22 02:38:42.768743+02,en,US,True,18.8,False
